,0
114,7704.894900823738
115,5326.457850935725
116,5422.248043064914
117,5585.657316572861
118,5681.447508702051
119,5777.23770083124
120,5873.027892960429
121,5968.818085089618
122,5352.267159177792
123,5448.057351306981
124,7440.971830169874
125,7536.762022299063
126,7632.552214428252
127,7728.342406557441
128,7824.13259868663
129,5378.076467419859
130,5473.866659549048
131,5637.275933056995
132,5733.066125186185
133,5828.856317315373
134,5924.646509444562
135,6020.436701573752
136,5403.885775661925
137,5499.675967791114
138,7492.590446654008
139,7588.380638783196
140,7684.170830912386
141,7779.961023041575
142,7875.751215170764
143,5429.695083903993
144,5525.485276033181
145,7546.833074538603
146,7642.6232666677915
147,7738.41345879698
148,7834.20365092617
149,5455.766601038157
150,5551.556793167346
151,5647.346985296535
152,5743.137177425724
153,5838.927369554913
154,5934.717561684102
155,6030.507753813291
156,5481.575909280224
157,5577.366101409412
158,7502.661498893547
159,7598.451691022736
160,7694.241883151925
161,7790.032075281115
162,7205.062968637599
163,4826.625918749586
164,4922.416110878776
165,5085.825384386723
166,5181.615576515912
167,5277.405768645101
168,5373.19596077429
169,5468.986152903479
170,4852.4352269916535
171,4948.225419120842
172,6941.139897983735
173,7036.930090112924
174,7132.720282242113
175,7228.510474371302
176,7324.300666500491
177,4878.24453523372
178,4974.034727362909
179,5137.444000870857
180,5233.234193000046
181,5329.024385129234
182,5424.814577258424
183,5520.604769387613
184,4904.053843475787
185,4999.844035604976
186,6992.758514467869
187,7088.548706597057
188,7184.338898726247
189,7280.129090855436
190,7375.919282984625
191,4929.863151717854
192,5025.653343847042
193,8228.707569805249
194,8324.497761934439
195,8420.287954063628
196,8516.078146192816
197,6137.641096304804
198,6233.431288433992
199,6329.221480563181
200,6425.011672692371
201,6520.801864821559
202,6616.592056950749
203,6712.3822490799375
204,6163.45040454687
205,6259.240596676059
206,8184.535994160195
207,8280.326186289383
208,8376.116378418572
209,8471.90657054776
210,7886.937463904245
211,5508.500414016233
212,5604.290606145421
213,5700.080798274611
214,5795.8709904038
215,5891.661182532989
216,5987.451374662178
217,6083.241566791367
218,5534.3097222583
219,5630.099914387489
220,7555.395311871624
221,7651.185504000812
222,7746.975696130001
223,7842.76588825919
224,7938.556080388379
225,5560.1190305003665
226,5655.909222629555
227,5751.699414758745
228,5847.489606887933
229,5943.279799017123
230,6106.6890725250705
231,6202.479264654259
232,5585.928338742433
233,5681.7185308716225
234,7674.633009734515
235,7770.423201863705
236,7866.2133939928935
237,7962.003586122082
238,8057.793778251272
239,5611.7376469845
240,5707.527839113689
241,7638.439373793949
242,7734.229565923139
243,7830.019758052327
244,7925.809950181516
245,5547.372900293503
246,5643.163092422692
247,5738.953284551882
248,5834.743476681071
249,5930.53366881026
250,6026.323860939448
251,6122.114053068638
252,5573.182208535571
253,5668.972400664759
254,7594.267798148894
255,7690.057990278083
256,7853.46726378603
257,7949.25745591522
258,7364.288349271704
259,4985.851299383691
260,5081.641491512881
261,5177.431683642069
262,5273.221875771258
263,5369.012067900448
264,5464.802260029637
265,5560.592452158826
266,5011.6606076257585
267,5107.450799754947
268,7032.746197239081
269,7128.536389368271
270,7224.32658149746
271,7320.116773626649
272,7415.9069657558375
273,5037.469915867825
274,5133.260107997014
275,5229.050300126203
276,5324.840492255392
277,5420.630684384581
278,5516.42087651377
279,5612.21106864296
280,5063.279224109892
281,5159.069416239081
282,7084.364813723216
283,7180.155005852404
284,7275.945197981593
285,7371.735390110783
286,7467.525582239971
287,5089.088532351959
288,5184.878724481147
289,7642.981847406154
290,7738.772039535343
291,7834.562231664532
292,7930.352423793722
293,5551.915373905708
294,5647.705566034898
295,5743.4957581640865
296,5839.285950293276
297,5935.076142422465
298,6030.866334551653
299,6126.656526680843
300,5577.724682147776
301,5673.514874276964
302,7598.810271761099
303,7694.600463890288
304,7790.390656019477
305,7886.180848148666
306,7301.211741505151
307,4922.774691617138
308,5018.564883746327
309,5181.974157254274
310,5277.764349383464
311,5373.554541512653
312,5469.344733641841
313,5565.134925771031
314,4948.583999859205
315,5044.374191988393
316,7037.288670851287
317,7133.078862980476
318,7228.869055109664
319,7324.659247238854
320,7420.4494393680425
321,4974.393308101272
322,5070.183500230461
323,5233.592773738408
324,5329.382965867597
325,5425.173157996786
326,5520.963350125975
327,5616.753542255165
328,5000.202616343338
329,5095.992808472527
330,7088.907287335421
331,7184.697479464609
332,7280.487671593798
333,7376.277863722988
334,7472.068055852176
335,5026.011924585406
336,5121.802116714594
337,7752.033195836865
338,7847.823387966055
339,7943.613580095243
340,8039.403772224432
341,5660.9667223364195
342,5756.756914465608
343,5852.547106594798
344,5948.337298723986
345,6044.127490853176
346,6139.917682982365
347,6235.707875111554
348,5686.776030578487
349,5782.5662227076755
350,7707.86162019181
351,7803.651812320999
352,7899.442004450188
353,7995.232196579377
354,7410.263089935862
355,5031.826040047848
356,5127.616232177038
357,5291.025505684986
358,5386.815697814174
359,5482.605889943364
360,5578.396082072552
361,5674.186274201742
362,5057.635348289916
363,5153.425540419104
364,7146.340019281997
365,7242.130211411187
366,7337.920403540376
367,7433.710595669565
368,7529.500787798754
369,5083.444656531982
370,5179.234848661172
371,5342.644122169119
372,5438.434314298308
373,5534.2245064274975
374,5630.014698556686
375,5725.804890685876
376,5109.25396477405
377,5205.044156903238
378,7197.958635766132
379,7293.748827895321
380,7389.539020024509
381,7485.329212153699
382,7581.119404282887
383,5135.063273016116
384,5230.853465145306
385,7321.016655093414
386,7416.806847222602
387,7512.597039351791
388,7676.006312859739
389,5229.950181592968
390,5325.740373722157
391,5489.149647230104
392,5584.939839359294
393,5680.730031488482
394,5776.520223617671
395,5872.310415746861
396,5255.759489835034
397,5351.549681964223
398,7344.464160827116
399,7440.254352956305
400,7536.044545085495
401,7631.834737214684
402,7046.865630571168
403,4600.809499304397
404,4696.599691433586
405,4860.008964941533
406,4955.799157070723
407,5051.589349199911
408,5147.379541329101
409,5243.16973345829
410,4626.618807546463
411,4722.408999675652
412,6715.323478538546
413,6811.113670667734
414,6906.903862796924
415,7002.694054926113
416,7098.484247055302
417,4652.428115788531
418,4688.327402143674
419,4911.627581425668
420,5007.4177735548565
421,5103.207965684045
422,5198.998157813235
423,5294.788349942423
424,4678.237424030597
425,4774.027616159787
426,6766.9420950226795
427,6862.732287151868
428,6958.522479281058
429,7054.312671410246
430,7150.102863539436
431,4704.0467322726645
432,4799.836924401853
433,7326.312390544945
434,7422.102582674133
435,7517.892774803322
436,7613.682966932512
437,5235.245917044499
438,5331.036109173688
439,5426.826301302877
440,5522.616493432066
441,5618.4066855612555
442,5714.196877690444
443,5809.987069819634
444,5261.0552252865655
445,5356.845417415755
446,7282.140814899889
447,7377.931007029078
448,7473.721199158267
449,7569.511391287457
450,6984.542284643941
451,4606.105234755928
452,4701.895426885118
453,4797.685619014306
454,4893.475811143495
455,4989.266003272684
456,5085.056195401874
457,5180.846387531063
458,4631.914542997995
459,4727.704735127184
460,6653.000132611319
461,6748.7903247405075
462,6844.580516869697
463,6940.370708998886
464,7036.160901128074
465,4657.723851240062
466,4753.51404336925
467,4849.30423549844
468,4945.09442762763
469,5040.884619756818
470,5204.293893264766
471,5300.084085393955
472,4683.533159482129
473,4779.323351611318
474,6772.237830474211
475,6868.028022603399
476,6963.818214732589
477,7059.608406861777
478,7155.398598990967
479,4709.342467724196
480,4805.132659853385
481,7917.97793288512
482,8013.768125014309
483,8109.558317143497
484,8205.348509272688
485,5826.911459384673
486,5922.701651513863
487,6018.491843643052
488,6114.282035772241
489,6210.07222790143
490,6305.862420030619
491,6401.652612159808
492,5852.720767626741
493,5948.510959755929
494,7873.806357240064
495,7969.596549369253
496,8065.3867414984425
497,8161.176933627632
498,7576.207826984116
499,5197.770777096103
500,5293.560969225292
501,5456.9702427332395
502,5552.760434862429
503,5648.550626991618
504,5744.340819120807
505,5840.131011249996
506,5223.58008533817
507,5319.370277467359
508,7312.284756330252
509,7408.074948459442
510,7503.86514058863
511,7599.655332717819
512,7695.4455248470085
513,5249.389393580237
514,5345.179585709426
515,5508.588859217373
516,5604.379051346563
517,5700.1692434757515
518,5795.959435604941
519,5891.74962773413
520,5275.1987018223035
521,5370.988893951493
522,7363.903372814386
523,7459.6935649435745
524,7555.483757072764
525,7651.273949201953
526,7747.064141331142
527,5301.008010064371
528,5396.7982021935595
529,8215.343510308941
530,8311.13370243813
531,8406.923894567319
532,8502.71408669651
533,6124.277036808496
534,6220.067228937684
535,6383.476502445632
536,6479.2666945748215
537,6575.05688670401
538,6670.8470788332
539,6766.637270962388
540,6150.086345050562
541,6245.876537179751
542,8238.791016042644
543,8334.581208171832
544,8430.371400301023
545,8526.161592430211
546,7941.192485786696
547,5495.136354519925
548,5590.926546649113
549,5754.335820157062
550,5850.12601228625
551,5945.916204415439
552,6041.706396544629
553,6137.496588673817
554,5520.945662761992
555,5616.735854891181
556,7609.6503337540735
557,7705.440525883263
558,7801.230718012452
559,7897.02091014164
560,7992.81110227083
561,5546.7549710040585
562,5642.545163133247
563,5805.954436641196
564,5901.744628770384
565,5997.534820899573
566,6093.325013028762
567,6189.115205157951
568,5572.564279246126
569,5668.3544713753145
570,7661.268950238207
571,7757.059142367396
572,7852.8493344965855
573,7948.639526625774
574,8044.429718754964
575,5598.373587488192
576,5694.163779617381
577,7726.039728092841
578,7821.82992022203
579,7917.620112351219
580,8013.410304480409
581,5634.973254592395
582,5730.763446721584
583,5826.5536388507735
584,5922.343830979962
585,6018.134023109152
586,6113.92421523834
587,6209.71440736753
588,5660.782562834462
589,5756.572754963651
590,7681.868152447785
591,7777.658344576975
592,7873.448536706164
593,7969.238728835353
594,7384.269622191838
595,5005.832572303825
596,5101.622764433014
597,5197.412956562202
598,5293.203148691392
599,5388.993340820581
600,5484.78353294977
601,5580.573725078959
602,5031.641880545892
603,5127.43207267508
604,7052.727470159215
605,7148.517662288405
606,7244.307854417593
607,7340.098046546782
608,7435.8882386759715
609,5057.451188787958
610,5153.241380917148
611,5249.031573046336
612,5344.821765175526
613,5440.611957304714
614,5604.021230812662
615,5699.811422941852
616,5083.260497030025
617,5179.050689159214
618,7171.965168022107
619,7267.755360151296
620,7363.545552280485
621,7459.335744409675
622,7555.125936538863
623,5109.069805272092
624,5204.859997401281
625,7357.7917791427035
626,7453.581971271892
627,7549.372163401082
628,7712.781436909028
629,5266.725305642258
630,5362.5154977714465
631,5525.924771279394
632,5621.714963408584
633,5717.505155537772
634,5813.295347666961
635,5909.08553979615
636,5292.534613884324
637,5388.324806013513
638,7381.239284876407
639,7477.029477005595
640,7572.819669134784
641,7668.6098612639735
642,7083.640754620458
643,4637.584623353687
644,4733.374815482875
645,4896.784088990824
646,4992.5742811200125
647,5088.364473249201
648,5184.154665378391
649,5279.944857507579
650,4663.393931595754
651,4759.184123724943
652,6752.098602587836
653,6847.888794717025
654,6943.678986846214
655,7039.469178975402
656,7135.259371104592
657,4689.203239837821
658,4725.1025261929635
659,4948.402705474957
660,5044.192897604146
661,5139.983089733335
662,5235.7732818625245
663,5331.563473991713
664,4715.012548079887
665,4810.802740209077
666,6803.717219071969
667,6899.507411201159
668,6995.297603330348
669,7091.087795459536
670,7186.877987588726
671,4740.821856321954
672,4836.612048451143
673,7762.1258258572325
674,7857.916017986422
675,7953.706210115612
676,8049.4964022448
677,5671.059352356788
678,5766.849544485976
679,5930.258817993924
680,6026.0490101231135
681,6121.839202252302
682,6217.629394381491
683,6313.41958651068
684,5696.868660598854
685,5792.658852728043
686,7785.5733315909365
687,7881.363523720125
688,7977.153715849314
689,8072.943907978503
690,7487.974801334988
691,5041.918670068217
692,5137.708862197405
693,5301.118135705354
694,5396.908327834542
695,5492.698519963731
696,5588.488712092921
697,5684.278904222109
698,5067.727978310284
699,5163.518170439473
700,7156.4326493023655
701,7252.222841431554
702,7348.013033560744
703,7443.803225689932
704,7539.593417819122
705,5093.53728655235
706,5189.327478681539
707,5352.736752189487
708,5448.526944318676
709,5544.317136447865
710,5640.107328577054
711,5735.897520706243
712,5119.346594794417
713,5215.136786923606
714,7208.051265786499
715,7303.841457915689
716,7399.6316500448775
717,7495.421842174066
718,7591.212034303256
719,5145.155903036484
720,5240.946095165673
721,7224.299656974329
722,7320.089849103519
723,7415.880041232707
724,7579.289314740655
725,5133.233183473883
726,5229.023375603072
727,5392.4326491110205
728,5488.222841240209
729,5584.013033369398
730,5679.803225498587
731,5775.593417627776
732,5159.042491715951
733,5254.832683845139
734,7247.747162708032
735,7343.537354837221
736,7439.32754696641
737,7535.117739095599
738,6950.148632452084
739,4504.092501185312
740,4599.882693314502
741,4763.2919668224495
742,4859.082158951638
743,4954.872351080828
744,5050.662543210016
745,5146.452735339206
746,4529.90180942738
747,4625.692001556568
748,6618.606480419461
749,6714.396672548651
750,6810.186864677839
751,6905.977056807029
752,7001.767248936218
753,4555.711117669447
754,4591.61040402459
755,4814.910583306583
756,4910.700775435773
757,5006.4909675649615
758,5102.28115969415
759,5198.07135182334
760,4581.5204259115135
761,4677.310618040702
762,6670.225096903595
763,6766.0152890327845
764,6861.805481161973
765,6957.595673291163
766,7053.385865420351
767,4607.32973415358
768,4703.119926282769
769,7752.696182625015
770,7848.486374754204
771,7944.276566883394
772,8040.066759012583
773,5661.62970912457
774,5757.419901253759
775,5853.210093382948
776,5949.0002855121365
777,6044.790477641326
778,6140.580669770515
779,6236.370861899704
780,5687.439017366637
781,5783.229209495826
782,7776.1436883587185
783,7871.933880487908
784,7967.724072617097
785,8063.514264746285
786,7478.54515810277
787,5032.4890268359995
788,5128.279218965188
789,5291.688492473136
790,5387.478684602325
791,5483.268876731514
792,5579.059068860703
793,5674.849260989892
794,5058.298335078066
795,5154.088527207255
796,7147.003006070148
797,7242.793198199337
798,7338.583390328526
799,7434.373582457715
800,7530.163774586904
801,5084.107643320132
802,5179.897835449322
803,5343.3071089572695
804,5439.097301086458
805,5534.887493215648
806,5630.677685344836
807,5726.467877474026
808,5109.9169515622
809,5205.707143691388
810,7198.621622554281
811,7294.411814683471
812,7390.202006812659
813,7485.992198941849
814,7581.782391071038
815,5135.726259804267
816,5231.516451933456
817,7847.404921153124
818,7943.195113282314
819,8038.985305411503
820,8134.7754975406915
821,5756.338447652679
822,5852.128639781868
823,5947.918831911056
824,6043.709024040246
825,6139.4992161694345
826,6235.289408298624
827,6331.079600427813
828,5782.147755894745
829,5877.937948023934
830,7803.233345508069
831,7899.023537637258
832,7994.813729766447
833,8090.603921895637
834,7505.634815252121
835,5127.197765364108
836,5222.987957493297
837,5318.778149622486
838,5414.568341751675
839,5510.358533880864
840,5606.148726010053
841,5701.938918139243
842,5153.007073606175
843,5248.797265735364
844,7174.092663219499
845,7269.882855348687
846,7365.673047477877
847,7461.463239607066
848,7557.253431736255
849,5178.816381848242
850,5274.60657397743
851,5370.39676610662
852,5466.186958235809
853,5561.977150364998
854,5725.386423872946
855,5821.176616002134
856,5204.625690090308
857,5300.415882219498
858,7293.3303610823905
859,7389.12055321158
860,7484.910745340769
861,7580.700937469958
862,7676.491129599147
863,5230.4349983323755
864,5326.225190461564
865,7882.704471177945
866,7978.494663307134
867,8074.284855436323
868,8170.075047565512
869,5791.6379976775
870,5887.428189806688
871,5983.218381935878
872,6079.008574065067
873,6174.798766194255
874,6270.588958323445
875,6366.379150452633
876,5817.447305919566
877,5913.237498048755
878,7838.53289553289
879,7934.323087662078
880,8030.113279791268
881,8125.903471920457
882,7540.934365276941
883,5162.497315388929
884,5258.287507518118
885,5354.077699647307
886,5449.8678917764955
887,5545.658083905685
888,5641.448276034874
889,5737.238468164063
890,5188.306623630996
891,5284.096815760185
892,7209.392213244319
893,7305.182405373508
894,7400.972597502698
895,7496.762789631886
896,7592.552981761075
897,5214.115931873062
898,5309.906124002251
899,5405.696316131441
900,5501.486508260629
901,5597.276700389819
902,5760.685973897766
903,5856.476166026955
904,5239.92524011513
905,5335.715432244318
906,7328.629911107211
907,7424.4201032364
908,7520.210295365589
909,7616.000487494778
910,7711.790679623968
911,5265.734548357196
912,5361.524740486385
913,7417.610451231814
914,7513.400643361003
915,7609.1908354901925
916,7704.981027619382
917,5326.543977731369
918,5422.334169860557
919,5518.124361989747
920,5613.9145541189355
921,5709.704746248125
922,5805.494938377314
923,5901.285130506503
924,5352.353285973436
925,5448.143478102625
926,7373.4388755867585
927,7469.229067715948
928,7565.019259845138
929,7660.809451974326
930,7075.840345330811
931,4697.4032954427985
932,4793.193487571987
933,4888.983679701176
934,4984.773871830365
935,5080.564063959554
936,5176.354256088744
937,5272.144448217932
938,4723.212603684865
939,4819.002795814054
940,6744.298193298188
941,6840.088385427377
942,6935.878577556567
943,7031.668769685755
944,7127.458961814945
945,4749.021911926931
946,4844.81210405612
947,4940.60229618531
948,5036.392488314499
949,5132.182680443688
950,5295.591953951635
951,5391.382146080825
952,4774.831220168999
953,4870.621412298187
954,6863.53589116108
955,6959.32608329027
956,7055.116275419458
957,7150.906467548648
958,7246.696659677837
959,4800.640528411065
960,4896.430720540255
961,8316.49257435673
962,8412.282766485918
963,8508.072958615108
964,8603.863150744297
965,6225.426100856284
966,6321.216292985473
967,6417.006485114663
968,6512.796677243851
969,6608.58686937304
970,6704.3770615022295
971,6800.167253631418
972,6251.235409098351
973,6347.02560122754
974,8272.320998711675
975,8368.111190840864
976,8463.901382970053
977,8559.691575099241
978,7974.722468455726
979,5596.285418567713
980,5692.075610696902
981,5787.865802826092
982,5883.65599495528
983,5979.44618708447
984,6075.236379213658
985,6171.026571342848
986,5622.094726809781
987,5717.884918938969
988,7643.180316423104
989,7738.970508552293
990,7834.7607006814815
991,7930.550892810671
992,8026.34108493986
993,5647.904035051847
994,5743.694227181036
995,5839.484419310225
996,5935.274611439414
997,6031.064803568604
998,6194.474077076551
999,6290.26426920574
1000,5673.7133432939145
1001,5769.503535423103
1002,7762.418014285996
1003,7858.2082064151855
1004,7953.998398544374
1005,8049.788590673563
1006,8145.578782802751
1007,5699.522651535981
1008,5795.31284366517
1009,7369.21049082865
1010,7465.000682957839
1011,7560.790875087028
1012,7656.581067216217
1013,5278.144017328204
1014,5373.934209457393
1015,5469.724401586583
1016,5565.514593715771
1017,5661.304785844961
1018,5757.0949779741495
1019,5852.885170103338
1020,5303.953325570271
1021,5399.74351769946
1022,7325.038915183594
1023,7420.829107312784
1024,7516.6192994419725
1025,7612.409491571161
1026,7027.440384927646
1027,4649.003335039633
1028,4744.793527168823
1029,4840.583719298012
1030,4936.373911427201
1031,5032.16410355639
1032,5127.9542956855785
1033,5223.744487814768
1034,4674.812643281701
1035,4770.602835410889
1036,6695.898232895024
1037,6791.688425024213
1038,6887.4786171534015
1039,6983.268809282591
1040,7079.05900141178
1041,4700.621951523767
1042,4796.412143652957
1043,4892.202335782145
1044,4987.992527911334
1045,5083.782720040524
1046,5247.191993548471
1047,5342.98218567766
1048,4726.431259765834
1049,4822.221451895023
1050,6815.135930757916
1051,6910.9261228871055
1052,7006.716315016294
1053,7102.506507145483
1054,7198.296699274672
1055,4752.240568007901
1056,4848.03076013709
1057,8223.632739447465
1058,8319.422931576653
1059,8415.213123705842
1060,8511.00331583503
1061,6132.566265947018
1062,6228.356458076207
1063,6324.146650205395
1064,6419.936842334585
1065,6515.727034463774
1066,6611.517226592963
1067,6707.307418722152
1068,6158.375574189085
1069,6254.165766318273
1070,8179.461163802408
1071,8275.251355931598
1072,8371.041548060786
1073,8466.831740189975
1074,7881.86263354646
1075,5503.425583658447
1076,5599.215775787636
1077,5762.625049295583
1078,5858.415241424773
1079,5954.2054335539615
1080,6049.995625683151
1081,6145.78581781234
1082,5529.234891900514
1083,5625.025084029703
1084,7617.939562892596
1085,7713.729755021785
1086,7809.519947150974
1087,7905.310139280163
1088,8001.100331409352
1089,5555.044200142581
1090,5650.8343922717695
1091,5814.243665779717
1092,5910.033857908907
1093,6005.824050038095
1094,6101.614242167285
1095,6197.4044342964735
1096,5580.853508384647
1097,5676.643700513837
1098,7669.55817937673
1099,7765.348371505919
1100,7861.138563635108
1101,7956.9287557642965
1102,8052.718947893486
1103,5606.662816626715
1104,5702.453008755903
1105,7201.899756199525
1106,7297.689948328714
1107,7393.480140457903
1108,7556.8894139658505
1109,5110.833282699079
1110,5206.623474828268
1111,5370.032748336216
1112,5465.822940465405
1113,5561.6131325945935
1114,5657.403324723783
1115,5753.193516852972
1116,5136.642590941146
1117,5232.432783070335
1118,7225.347261933228
1119,7321.1374540624165
1120,7416.927646191606
1121,7512.717838320796
1122,6927.7487316772795
1123,4481.692600410508
1124,4577.482792539698
1125,4740.892066047645
1126,4836.682258176834
1127,4932.472450306023
1128,5028.262642435212
1129,5124.052834564402
1130,4507.501908652575
1131,4603.292100781764
1132,6596.206579644658
1133,6691.996771773846
1134,6787.786963903036
1135,6883.577156032225
1136,6979.367348161413
1137,4533.311216894643
1138,4569.210503249786
1139,4792.510682531779
1140,4888.3008746609685
1141,4984.091066790157
1142,5079.881258919346
1143,5175.671451048535
1144,4559.120525136709
1145,4654.910717265898
1146,6647.8251961287915
1147,6743.61538825798
1148,6839.405580387169
1149,6935.195772516358
1150,7030.985964645547
1151,4584.929833378776
1152,4680.720025507964
1153,8290.533550584787
1154,8386.323742713977
1155,8482.113934843166
1156,8577.904126972355
1157,6199.467077084342
1158,6295.257269213531
1159,6391.0474613427195
1160,6486.837653471909
1161,6582.627845601098
1162,6678.418037730287
1163,6774.208229859476
1164,6225.276385326409
1165,6321.066577455597
1166,8246.361974939733
1167,8342.152167068922
1168,8437.94235919811
1169,8533.732551327299
1170,7948.763444683784
1171,5570.326394795771
1172,5666.11658692496
1173,5761.906779054149
1174,5857.696971183338
1175,5953.487163312528
1176,6049.277355441716
1177,6145.067547570906
1178,5596.135703037838
1179,5691.925895167027
1180,7617.221292651162
1181,7713.011484780351
1182,7808.80167690954
1183,7904.591869038729
1184,8000.3820611679175
1185,5621.945011279905
1186,5717.735203409094
1187,5813.525395538283
1188,5909.315587667472
1189,6005.105779796661
1190,6168.515053304609
1191,6264.305245433798
1192,5647.754319521971
1193,5743.544511651161
1194,7736.458990514054
1195,7832.249182643243
1196,7928.039374772432
1197,8023.829566901621
1198,8119.61975903081
1199,5673.563627764039
1200,5769.353819893227
1201,7703.967571237885
1202,7799.757763367074
1203,7895.547955496264
1204,7991.338147625453
1205,5612.901097737439
1206,5708.691289866629
1207,5804.481481995817
1208,5900.271674125007
1209,5996.061866254196
1210,6091.852058383385
1211,6187.642250512574
1212,5638.7104059795065
1213,5734.500598108695
1214,7659.79599559283
1215,7755.5861877220195
1216,7851.376379851208
1217,7947.166571980397
1218,7362.197465336882
1219,4983.760415448869
1220,5079.550607578058
1221,5175.340799707247
1222,5271.130991836436
1223,5366.921183965625
1224,5462.711376094814
1225,5558.501568224003
1226,5009.5697236909355
1227,5105.359915820125
1228,7030.655313304259
1229,7126.4455054334485
1230,7222.235697562637
1231,7318.025889691827
1232,7413.816081821015
1233,5035.379031933003
1234,5131.1692240621915
1235,5226.959416191381
1236,5322.74960832057
1237,5418.539800449758
1238,5581.949073957707
1239,5677.739266086895
1240,5061.188340175069
1241,5156.978532304258
1242,7149.893011167152
1243,7245.683203296341
1244,7341.47339542553
1245,7437.2635875547185
1246,7533.053779683908
1247,5086.997648417137
1248,5182.787840546325
1249,7805.5579140248265
1250,7901.348106154016
1251,7997.138298283206
1252,8160.547571791152
1253,5714.491440524382
1254,5810.28163265357
1255,5973.690906161518
1256,6069.481098290707
1257,6165.271290419896
1258,6261.061482549085
1259,6356.851674678274
1260,5740.300748766448
1261,5836.090940895637
1262,7829.0054197585305
1263,7924.795611887719
1264,8020.585804016908
1265,8116.375996146097
1266,7531.406889502582
1267,5085.350758235811
1268,5181.140950364999
1269,5344.550223872948
1270,5440.340416002136
1271,5536.130608131325
1272,5631.920800260515
1273,5727.710992389703
1274,5111.160066477878
1275,5206.950258607067
1276,7199.864737469959
1277,7295.654929599148
1278,7391.445121728338
1279,7487.235313857526
1280,7583.025505986716
1281,5136.969374719944
1282,5172.868661075087
1283,5396.168840357081
1284,5491.95903248627
1285,5587.749224615459
1286,5683.539416744648
1287,5779.329608873837
1288,5162.778682962011
1289,5258.5688750912
1290,7251.483353954093
1291,7347.273546083283
1292,7443.063738212471
1293,7538.85393034166
1294,7634.64412247085
1295,5188.587991204078
1296,5284.378183333267
1297,7894.863102223005
1298,7990.653294352194
1299,8086.443486481383
1300,8182.233678610572
1301,5803.796628722559
1302,5899.586820851749
1303,5995.377012980937
1304,6091.167205110127
1305,6186.9573972393155
1306,6282.747589368504
1307,6378.537781497694
1308,5829.605936964626
1309,5925.396129093815
1310,7850.69152657795
1311,7946.4817187071385
1312,8042.271910836327
1313,8138.062102965517
1314,7553.092996322001
1315,5174.655946433989
1316,5270.446138563178
1317,5366.236330692367
1318,5462.026522821556
1319,5557.816714950744
1320,5653.606907079934
1321,5749.397099209123
1322,5200.465254676055
1323,5296.255446805244
1324,7221.550844289379
1325,7317.3410364185675
1326,7413.131228547757
1327,7508.921420676946
1328,7604.711612806135
1329,5226.274562918123
1330,5322.064755047311
1331,5417.8549471765
1332,5513.64513930569
1333,5609.435331434878
1334,5772.844604942826
1335,5868.634797072015
1336,5252.083871160189
1337,5347.874063289378
1338,7340.7885421522715
1339,7436.57873428146
1340,7532.368926410649
1341,7628.159118539838
1342,7723.949310669027
1343,5277.8931794022565
1344,5373.683371531445
1345,7162.65373407756
1346,7258.44392620675
1347,7354.234118335939
1348,7450.024310465127
1349,5071.587260577115
1350,5167.377452706303
1351,5263.167644835493
1352,5358.9578369646815
1353,5454.748029093871
